 2097.0528, 2847.4316, 1205.5895,  383.1696,  453.1744,  633.8959, 1149.9763,  882.1679,  914.3489, 1272.9344, 1347.0211, 1153.0166, 1243.2652, 1417.2227, 1116.8827,  607.9215,  568.5296,  561.5919,  772.4325, 1014.0559,  863.2374,  795.3128, 1398.0965, 1198.6544
  199.9504,  194.4470,  181.5078,  178.0048,  180.3721,  197.5713,  422.5898,  384.7043,  225.6825,  207.5705,  201.3814,  190.7778,  191.5001,  198.7105,  222.3117,  243.1823,  285.6363,  460.1364,  632.1387,  762.4044,  779.6275,  656.0262,  434.2361,  228.0153
  219.6225,  198.2996,  188.4940,  188.0408,  220.3289,  245.1543,  400.5109,  745.4525,  882.8134,  913.5674,  882.2090,  875.7985,  939.1732, 1017.2857, 1068.4120, 1076.3248, 1034.2162, 1053.6567, 1031.5445,  904.6456,  641.3562,  418.9987,  300.7025,  250.7837
  215.4698,  207.5205,  204.1229,  201.3223,  192.1353,  191.5348,  238.4312,  489.5094,  434.1082,  397.6703,  394.0889,  358.6996,  437.5598,  484.6101,  468.9483,  491.0413,  583.5540,  791.9840, 1083.7318,  769.7596,  676.7862,  486.5421,  293.7985,  233.1287
  399.4025,  374.5248,  361.9384,  359.4323,  357.8085,  406.2411,  520.7554,  622.9253,  668.8940,  666.3438,  730.1454,  801.7112,  853.4037,  755.7539,  779.9657,  801.7338,  846.4896,  920.4875,  949.6603,  881.0238,  730.4113,  622.9873,  545.1611,  467.8773
  980.2308,  958.5657,  882.4477,  814.7617,  817.3642,  805.5173, 1039.2553, 1311.2821,  800.6685, 1390.0542, 2562.5162, 4012.7926, 3494.2818, 3013.6659, 2785.6491, 2505.1467, 2129.1499, 1683.2620, 1626.5362, 1413.4084, 1306.6549, 1111.2706, 1179.4710, 1111.7001
  445.5816,  343.1991,  339.5638,  358.4421,  353.8226,  435.2930,  605.8202, 1294.0454, 1363.6189, 1388.5483, 1177.5248,  828.7395,  888.8223, 1008.7604, 1071.0896, 1037.5595, 1233.7116, 1349.0289, 1237.3820, 1019.0007,  910.6750,  680.8200, 1418.0999, 1293.5631
  397.9219,  330.7868,  299.1649,  279.3976,  276.0834,  310.7069,  423.4500,  896.8437, 1785.1916, 2587.6161, 3211.8532, 3692.0790, 3908.4907, 3786.0168, 3473.5149, 2897.6704, 2202.0002, 1768.3895, 1492.7533, 1283.2059, 1125.7200,  879.9568,  706.2217,  542.9055
 1267.7521, 1306.3883, 1274.5921, 1259.5033, 1243.4339,  596.3920,  443.1593,  483.4100,  570.7773,  575.7765,  640.9107,  684.0296,  713.5020,  724.7006,  662.5875,  632.2038,  729.4418,  811.5447,  907.5807,  963.6911,  965.5735,  832.4160,  658.8012,  550.9699
 1796.5342, 1651.5743, 1290.8345, 1014.7380, 1002.3115, 1275.0351, 1295.4956, 1237.8463, 1551.4220, 1841.5090, 2038.5003, 2164.6421, 2301.5382, 2284.6517, 2163.4748, 2121.6130, 1925.9895, 1773.7103, 1597.6813, 1405.7906, 1346.3983, 1521.7022, 1712.9719, 1827.4553
 1203.9891,  922.0923,  619.6055,  607.8186,  582.2626,  567.9594,  570.0202,  723.8366,  971.2258, 1330.5468, 1719.3681, 1766.3758, 1685.2191, 1645.4979, 1603.0720, 1805.7121, 1926.5345, 1951.2306, 2079.7501, 1827.8024, 1698.1590, 1854.3632, 1750.3160, 1650.2070
